x-axis,1,2
second,Volt,Volt
+8.4000E-03,,
+8.4100E-03,-63.7814E-03,-15.0251E-03
+8.4200E-03,-32.1231E-03,-16.2814E-03
+8.4300E-03,-15.5402E-03,-15.0251E-03
+8.4400E-03,+15.6156E-03,-16.2814E-03
+8.4500E-03,+40.7412E-03,-15.0251E-03
+8.4600E-03,+57.3241E-03,-15.0251E-03
+8.4700E-03,+85.4648E-03,-15.0251E-03
+8.4800E-03,+113.1030E-03,-15.0251E-03
+8.4900E-03,+132.1985E-03,-15.0251E-03
+8.5000E-03,+153.3040E-03,-15.0251E-03
+8.5100E-03,+177.4246E-03,-15.0251E-03
+8.5200E-03,+201.5452E-03,-15.0251E-03
+8.5300E-03,+225.6658E-03,-15.0251E-03
+8.5400E-03,+242.2487E-03,-15.0251E-03
+8.5500E-03,+265.8668E-03,-15.0251E-03
+8.5600E-03,+289.9874E-03,-15.0251E-03
+8.5700E-03,+302.5502E-03,-15.0251E-03
+8.5800E-03,+313.1030E-03,-12.5125E-03
+8.5900E-03,+322.1482E-03,+5.0754E-03
+8.6000E-03,+330.1884E-03,-15.0251E-03
+8.6100E-03,+338.2286E-03,-15.0251E-03
+8.6200E-03,+346.2688E-03,-16.2814E-03
+8.6300E-03,+338.2286E-03,-15.0251E-03
+8.6400E-03,+346.7714E-03,+3.8191E-03
+8.6500E-03,+355.3141E-03,-15.0251E-03
+8.6600E-03,+354.3090E-03,-15.0251E-03
+8.6700E-03,+349.2839E-03,-15.0251E-03
+8.6800E-03,+361.3442E-03,-32.6130E-03
+8.6900E-03,+357.3241E-03,-2.4623E-03
+8.7000E-03,+354.8116E-03,-15.0251E-03
+8.7100E-03,+357.3241E-03,-15.0251E-03
+8.7200E-03,+362.3492E-03,-16.2814E-03
+8.7300E-03,+357.3241E-03,-17.5377E-03
+8.7400E-03,+361.3442E-03,-15.0251E-03
+8.7500E-03,+358.8317E-03,-15.0251E-03
+8.7600E-03,+361.3442E-03,-16.2814E-03
+8.7700E-03,+362.3492E-03,-15.0251E-03
+8.7800E-03,+361.3442E-03,-15.0251E-03
+8.7900E-03,+358.8317E-03,-6.2311E-03
+8.8000E-03,+362.3492E-03,+3.8191E-03
+8.8100E-03,+354.3090E-03,-15.0251E-03
+8.8200E-03,+354.3090E-03,-15.0251E-03
+8.8300E-03,+354.3090E-03,-15.0251E-03
+8.8400E-03,+354.8116E-03,-15.0251E-03
+8.8500E-03,+358.8317E-03,-22.5628E-03
+8.8600E-03,+354.3090E-03,+3.8191E-03
+8.8700E-03,+350.7915E-03,-15.0251E-03
+8.8800E-03,+353.3040E-03,-32.6130E-03
+8.8900E-03,+354.3090E-03,-15.0251E-03
+8.9000E-03,+354.3090E-03,+3.8191E-03
+8.9100E-03,+342.7513E-03,-15.0251E-03
+8.9200E-03,+345.2638E-03,-16.2814E-03
+8.9300E-03,+341.2437E-03,+5.0754E-03
+8.9400E-03,+337.2236E-03,-16.2814E-03
+8.9500E-03,+338.2286E-03,-22.5628E-03
+8.9600E-03,+337.2236E-03,-12.5125E-03
+8.9700E-03,+326.6709E-03,-22.5628E-03
+8.9800E-03,+314.1080E-03,-15.0251E-03
+8.9900E-03,+314.1080E-03,-2.4623E-03
+9.0000E-03,+290.4899E-03,-31.3568E-03
+9.0100E-03,+284.9623E-03,-15.0251E-03
+9.0200E-03,+266.3693E-03,-32.6130E-03
+9.0300E-03,+260.8417E-03,-15.0251E-03
+9.0400E-03,+242.2487E-03,-15.0251E-03
+9.0500E-03,+233.7060E-03,-15.0251E-03
+9.0600E-03,+217.6256E-03,-15.0251E-03
+9.0700E-03,+201.5452E-03,-15.0251E-03
+9.0800E-03,+177.9271E-03,-35.1256E-03
+9.0900E-03,+169.3844E-03,-17.5377E-03
+9.1000E-03,+145.2638E-03,+2.5628E-03
+9.1100E-03,+129.1834E-03,-15.0251E-03
+9.1200E-03,+112.0980E-03,-15.0251E-03
+9.1300E-03,+97.0226E-03,-15.0251E-03
+9.1400E-03,+65.8668E-03,-15.0251E-03
+9.1500E-03,+55.3141E-03,-15.0251E-03
+9.1600E-03,+39.7362E-03,-16.2814E-03
+9.1700E-03,+24.6608E-03,-15.0251E-03
+9.1800E-03,-464.8E-06,-12.5125E-03
+9.1900E-03,-18.5553E-03,-15.0251E-03
+9.2000E-03,-39.6608E-03,-15.0251E-03
+9.2100E-03,-66.7965E-03,-22.5628E-03
+9.2200E-03,-94.9372E-03,-15.0251E-03
+9.2300E-03,-103.9824E-03,-22.5628E-03
+9.2400E-03,-121.0678E-03,-15.0251E-03
+9.2500E-03,-160.2638E-03,-15.0251E-03
+9.2600E-03,-175.3392E-03,-16.2814E-03
+9.2700E-03,-200.4648E-03,-15.0251E-03
+9.2800E-03,-225.0879E-03,-32.6130E-03
+9.2900E-03,-248.7060E-03,-15.0251E-03
+9.3000E-03,-271.8216E-03,+3.8191E-03
+9.3100E-03,-297.9523E-03,-2.4623E-03
+9.3200E-03,-313.5301E-03,-15.0251E-03
+9.3300E-03,-329.1080E-03,-15.0251E-03
+9.3400E-03,-361.2688E-03,+5.0754E-03
+9.3500E-03,-377.3492E-03,-26.3316E-03
+9.3600E-03,-393.9322E-03,+3.8191E-03
+9.3700E-03,-420.5653E-03,-35.1256E-03
+9.3800E-03,-440.6658E-03,-16.2814E-03
+9.3900E-03,-452.7261E-03,-22.5628E-03
+9.4000E-03,-465.7915E-03,+3.8191E-03
+9.4100E-03,-478.3543E-03,-11.2563E-03
+9.4200E-03,-496.9472E-03,-16.2814E-03
+9.4300E-03,-505.9925E-03,-26.3316E-03
+9.4400E-03,-514.5352E-03,+3.8191E-03
+9.4500E-03,-533.1281E-03,-15.0251E-03
+9.4600E-03,-530.1131E-03,-35.1256E-03
+9.4700E-03,-546.1935E-03,-2.4623E-03
+9.4800E-03,-546.6960E-03,-15.0251E-03
+9.4900E-03,-554.2337E-03,-2.4623E-03
+9.5000E-03,-561.2688E-03,-15.0251E-03
+9.5100E-03,-562.2739E-03,-15.0251E-03
+9.5200E-03,-570.3141E-03,-15.0251E-03
+9.5300E-03,-566.7965E-03,-11.2563E-03
+9.5400E-03,-562.2739E-03,-15.0251E-03
+9.5500E-03,-570.3141E-03,-15.0251E-03
+9.5600E-03,-561.2688E-03,-15.0251E-03
+9.5700E-03,-549.2085E-03,-15.0251E-03
+9.5800E-03,-545.1884E-03,+3.8191E-03
+9.5900E-03,-538.1533E-03,-15.0251E-03
+9.6000E-03,-529.1080E-03,-32.6130E-03
+9.6100E-03,-514.0327E-03,-15.0251E-03
+9.6200E-03,-504.9874E-03,-15.0251E-03
+9.6300E-03,-486.3945E-03,-15.0251E-03
+9.6400E-03,-472.8266E-03,-15.0251E-03
+9.6500E-03,-462.2739E-03,-15.0251E-03
+9.6600E-03,-440.6658E-03,-15.0251E-03
+9.6700E-03,-425.5904E-03,-17.5377E-03
+9.6800E-03,-401.4698E-03,-16.2814E-03
+9.6900E-03,-385.3894E-03,-35.1256E-03
+9.7000E-03,-360.2638E-03,-15.0251E-03
+9.7100E-03,-340.1633E-03,-26.3316E-03
+9.7200E-03,-313.0276E-03,-16.2814E-03
+9.7300E-03,-287.3995E-03,-15.0251E-03
+9.7400E-03,-264.7864E-03,-15.0251E-03
+9.7500E-03,-232.6256E-03,-6.2311E-03
+9.7600E-03,-208.5050E-03,-15.0251E-03
+9.7700E-03,-179.3593E-03,-15.0251E-03
+9.7800E-03,-152.2236E-03,+3.8191E-03
+9.7900E-03,-124.5854E-03,-31.3568E-03
+9.8000E-03,-96.4447E-03,+3.8191E-03
+9.8100E-03,-76.3442E-03,-15.0251E-03
+9.8200E-03,-47.7010E-03,-16.2814E-03
+9.8300E-03,-23.5804E-03,-22.5628E-03
+9.8400E-03,+7.5754E-03,-15.0251E-03
+9.8500E-03,+37.2236E-03,-6.2311E-03
+9.8600E-03,+49.2839E-03,-16.2814E-03
+9.8700E-03,+80.9422E-03,-26.3316E-03
+9.8800E-03,+105.0628E-03,-15.0251E-03
+9.8900E-03,+125.6658E-03,-11.2563E-03
+9.9000E-03,+152.2990E-03,-15.0251E-03
+9.9100E-03,+172.3995E-03,-26.3316E-03
+9.9200E-03,+193.5050E-03,-15.0251E-03
+9.9300E-03,+222.1482E-03,-15.0251E-03
+9.9400E-03,+241.7462E-03,-15.0251E-03
+9.9500E-03,+254.3090E-03,-26.3316E-03
+9.9600E-03,+274.4095E-03,-15.0251E-03
+9.9700E-03,+289.9874E-03,-15.0251E-03
+9.9800E-03,+313.1030E-03,+3.8191E-03
+9.9900E-03,+318.6306E-03,-15.0251E-03
+10.0000E-03,+322.6508E-03,-35.1256E-03
+10.0100E-03,+338.2286E-03,-15.0251E-03
+10.0200E-03,+345.2638E-03,-15.0251E-03
+10.0300E-03,+342.7513E-03,-26.3316E-03
+10.0400E-03,+346.2688E-03,-16.2814E-03
+10.0500E-03,+350.7915E-03,-15.0251E-03
+10.0600E-03,+353.3040E-03,-15.0251E-03
+10.0700E-03,+349.2839E-03,-15.0251E-03
+10.0800E-03,+361.3442E-03,-15.0251E-03
+10.0900E-03,+350.7915E-03,-26.3316E-03
+10.1000E-03,+361.3442E-03,-16.2814E-03
+10.1100E-03,+354.3090E-03,-26.3316E-03
+10.1200E-03,+354.8116E-03,-35.1256E-03
+10.1300E-03,+362.3492E-03,-15.0251E-03
+10.1400E-03,+362.3492E-03,-15.0251E-03
+10.1500E-03,+362.3492E-03,-22.5628E-03
+10.1600E-03,+360.8417E-03,-15.0251E-03
+10.1700E-03,+357.3241E-03,-15.0251E-03
+10.1800E-03,+362.3492E-03,-15.0251E-03
+10.1900E-03,+362.3492E-03,-6.2311E-03
+10.2000E-03,+362.3492E-03,-15.0251E-03
+10.2100E-03,+358.8317E-03,-22.5628E-03
+10.2200E-03,+362.3492E-03,-15.0251E-03
+10.2300E-03,+357.3241E-03,-15.0251E-03
+10.2400E-03,+354.8116E-03,-15.0251E-03
+10.2500E-03,+357.3241E-03,-15.0251E-03
+10.2600E-03,+354.3090E-03,-35.1256E-03
+10.2700E-03,+354.3090E-03,-15.0251E-03
+10.2800E-03,+346.7714E-03,-12.5125E-03
+10.2900E-03,+349.2839E-03,-15.0251E-03
+10.3000E-03,+354.3090E-03,-15.0251E-03
+10.3100E-03,+350.7915E-03,-15.0251E-03
+10.3200E-03,+338.7312E-03,-32.6130E-03
+10.3300E-03,+333.2035E-03,-26.3316E-03
+10.3400E-03,+338.2286E-03,-16.2814E-03
+10.3500E-03,+334.7111E-03,-15.0251E-03
+10.3600E-03,+330.6910E-03,+3.8191E-03
+10.3700E-03,+326.6709E-03,-15.0251E-03
+10.3800E-03,+321.1432E-03,-32.6130E-03
+10.3900E-03,+314.1080E-03,-2.4623E-03
+10.4000E-03,+306.0678E-03,-15.0251E-03
+10.4100E-03,+289.9874E-03,-22.5628E-03
+10.4200E-03,+274.4095E-03,-15.0251E-03
+10.4300E-03,+265.8668E-03,-26.3316E-03
+10.4400E-03,+242.2487E-03,-15.0251E-03
+10.4500E-03,+238.2286E-03,-2.4623E-03
+10.4600E-03,+217.6256E-03,-15.0251E-03
+10.4700E-03,+201.5452E-03,-15.0251E-03
+10.4800E-03,+192.5000E-03,-16.2814E-03
+10.4900E-03,+173.9070E-03,-15.0251E-03
+10.5000E-03,+153.3040E-03,-15.0251E-03
+10.5100E-03,+137.2236E-03,-6.2311E-03
+10.5200E-03,+120.1382E-03,-16.2814E-03
+10.5300E-03,+97.0226E-03,-15.0251E-03
+10.5400E-03,+80.9422E-03,-15.0251E-03
+10.5500E-03,+56.8216E-03,-15.0251E-03
+10.5600E-03,+41.2437E-03,-32.6130E-03
+10.5700E-03,+24.6608E-03,-22.5628E-03
+10.5800E-03,+7.5754E-03,-15.0251E-03
+10.5900E-03,-16.5452E-03,-15.0251E-03
+10.6000E-03,-39.6608E-03,-15.0251E-03
+10.6100E-03,-55.7412E-03,-15.0251E-03
+10.6200E-03,-80.3643E-03,-32.6130E-03
+10.6300E-03,-102.4749E-03,-22.5628E-03
+10.6400E-03,-128.1030E-03,-16.2814E-03
+10.6500E-03,-144.1834E-03,-15.0251E-03
+10.6600E-03,-176.3442E-03,-15.0251E-03
+10.6700E-03,-196.9472E-03,-26.3316E-03
+10.6800E-03,-216.5452E-03,-15.0251E-03
+10.6900E-03,-240.6658E-03,-15.0251E-03
+10.7000E-03,-257.7513E-03,-15.0251E-03
+10.7100E-03,-288.9070E-03,-15.0251E-03
+10.7200E-03,-320.0628E-03,-32.6130E-03
+10.7300E-03,-329.1080E-03,-15.0251E-03
+10.7400E-03,-346.1935E-03,-32.6130E-03
+10.7500E-03,-372.3241E-03,-26.3316E-03
+10.7600E-03,-385.8920E-03,-15.0251E-03
+10.7700E-03,-408.0025E-03,-26.3316E-03
+10.7800E-03,-433.6306E-03,-32.6130E-03
+10.7900E-03,-446.1935E-03,-15.0251E-03
+10.8000E-03,-465.7915E-03,-15.0251E-03
+10.8100E-03,-473.8317E-03,-22.5628E-03
+10.8200E-03,-490.4146E-03,-16.2814E-03
+10.8300E-03,-505.9925E-03,-15.0251E-03
+10.8400E-03,-514.0327E-03,-15.0251E-03
+10.8500E-03,-530.1131E-03,-15.0251E-03
+10.8600E-03,-538.1533E-03,-15.0251E-03
+10.8700E-03,-542.6759E-03,-15.0251E-03
+10.8800E-03,-546.6960E-03,-32.6130E-03
+10.8900E-03,-554.2337E-03,-22.5628E-03
+10.9000E-03,-555.2387E-03,-15.0251E-03
+10.9100E-03,-562.2739E-03,-22.5628E-03
+10.9200E-03,-562.2739E-03,-16.2814E-03
+10.9300E-03,-570.3141E-03,-22.5628E-03
+10.9400E-03,-569.3090E-03,-15.0251E-03
+10.9500E-03,-565.2889E-03,-22.5628E-03
+10.9600E-03,-547.1985E-03,-16.2814E-03
+10.9700E-03,-549.2085E-03,-22.5628E-03
+10.9800E-03,-538.6558E-03,-15.0251E-03
+10.9900E-03,-538.1533E-03,-6.2311E-03
+11.0000E-03,-522.0729E-03,-15.0251E-03
+11.0100E-03,-522.0729E-03,-37.6382E-03
+11.0200E-03,-498.9573E-03,-15.0251E-03
+11.0300E-03,-486.3945E-03,-15.0251E-03
+11.0400E-03,-473.8317E-03,+2.5628E-03
+11.0500E-03,-465.7915E-03,-26.3316E-03
+11.0600E-03,-441.6708E-03,-15.0251E-03
+11.0700E-03,-422.0729E-03,-15.0251E-03
+11.0800E-03,-408.0025E-03,+2.5628E-03
+11.0900E-03,-388.4045E-03,-2.4623E-03
+11.1000E-03,-369.3090E-03,-32.6130E-03
+11.1100E-03,-340.1633E-03,-26.3316E-03
+11.1200E-03,-313.5301E-03,-15.0251E-03
+11.1300E-03,-293.4296E-03,-22.5628E-03
+11.1400E-03,-264.7864E-03,-15.0251E-03
+11.1500E-03,-245.1884E-03,-15.0251E-03
+11.1600E-03,-216.5452E-03,-15.0251E-03
+11.1700E-03,-187.3995E-03,-35.1256E-03
+11.1800E-03,-160.7663E-03,-15.0251E-03
+11.1900E-03,-140.6658E-03,-2.4623E-03
+11.2000E-03,-111.0176E-03,-15.0251E-03
+11.2100E-03,-76.3442E-03,-15.0251E-03
+11.2200E-03,-55.7412E-03,-15.0251E-03
+11.2300E-03,-28.1030E-03,-2.4623E-03
+11.2400E-03,+540.2E-06,+2.5628E-03
+11.2500E-03,+29.1834E-03,-15.0251E-03
+11.2600E-03,+49.2839E-03,-15.0251E-03
+11.2700E-03,+77.4246E-03,-6.2311E-03
+11.2800E-03,+105.0628E-03,-31.3568E-03
+11.2900E-03,+121.1432E-03,-2.4623E-03
+11.3000E-03,+145.2638E-03,+3.8191E-03
+11.3100E-03,+169.3844E-03,-15.0251E-03
+11.3200E-03,+193.5050E-03,-12.5125E-03
+11.3300E-03,+209.5854E-03,-11.2563E-03
+11.3400E-03,+233.7060E-03,+3.8191E-03
+11.3500E-03,+252.8015E-03,-22.5628E-03
+11.3600E-03,+274.4095E-03,-15.0251E-03
+11.3700E-03,+286.4698E-03,-26.3316E-03
+11.3800E-03,+298.5301E-03,-31.3568E-03
+11.3900E-03,+318.6306E-03,-15.0251E-03
+11.4000E-03,+330.1884E-03,-32.6130E-03
+11.4100E-03,+338.2286E-03,-15.0251E-03
+11.4200E-03,+345.2638E-03,-16.2814E-03
+11.4300E-03,+341.2437E-03,-26.3316E-03
+11.4400E-03,+346.2688E-03,-15.0251E-03
+11.4500E-03,+346.2688E-03,-15.0251E-03
+11.4600E-03,+346.7714E-03,-16.2814E-03
+11.4700E-03,+354.3090E-03,-35.1256E-03
+11.4800E-03,+354.3090E-03,-15.0251E-03
+11.4900E-03,+354.3090E-03,-15.0251E-03
+11.5000E-03,+354.3090E-03,-15.0251E-03
+11.5100E-03,+358.8317E-03,-15.0251E-03
+11.5200E-03,+354.3090E-03,-15.0251E-03
+11.5300E-03,+357.3241E-03,-15.0251E-03
+11.5400E-03,+362.3492E-03,-15.0251E-03
+11.5500E-03,+358.8317E-03,-26.3316E-03
+11.5600E-03,+354.8116E-03,-12.5125E-03
+11.5700E-03,+362.3492E-03,-15.0251E-03
+11.5800E-03,+362.3492E-03,+2.5628E-03
+11.5900E-03,+362.3492E-03,-15.0251E-03
+11.6000E-03,+362.3492E-03,-15.0251E-03
+11.6100E-03,+357.3241E-03,-15.0251E-03
+11.6200E-03,+354.8116E-03,-16.2814E-03
+11.6300E-03,+358.8317E-03,-15.0251E-03
+11.6400E-03,+354.3090E-03,-15.0251E-03
+11.6500E-03,+349.2839E-03,-26.3316E-03
+11.6600E-03,+354.3090E-03,-15.0251E-03
+11.6700E-03,+354.3090E-03,-15.0251E-03
+11.6800E-03,+354.3090E-03,-15.0251E-03
+11.6900E-03,+349.2839E-03,-15.0251E-03
+11.7000E-03,+346.7714E-03,-32.6130E-03
+11.7100E-03,+349.2839E-03,-15.0251E-03
+11.7200E-03,+346.2688E-03,-15.0251E-03
+11.7300E-03,+346.2688E-03,-15.0251E-03
+11.7400E-03,+338.2286E-03,-15.0251E-03
+11.7500E-03,+338.2286E-03,-17.5377E-03
+11.7600E-03,+330.6910E-03,-15.0251E-03
+11.7700E-03,+330.1884E-03,-2.4623E-03
+11.7800E-03,+329.1834E-03,-35.1256E-03
+11.7900E-03,+309.0829E-03,-15.0251E-03
+11.8000E-03,+306.0678E-03,-15.0251E-03
+11.8100E-03,+290.9925E-03,-15.0251E-03
+11.8200E-03,+289.9874E-03,+3.8191E-03
+11.8300E-03,+268.8819E-03,-2.4623E-03
+11.8400E-03,+256.8216E-03,-15.0251E-03
+11.8500E-03,+241.7462E-03,-15.0251E-03
+11.8600E-03,+218.1281E-03,-16.2814E-03
+11.8700E-03,+206.0678E-03,-15.0251E-03
+11.8800E-03,+193.5050E-03,-15.0251E-03
+11.8900E-03,+172.3995E-03,-15.0251E-03
+11.9000E-03,+160.3392E-03,-15.0251E-03
+11.9100E-03,+140.2387E-03,-15.0251E-03
+11.9200E-03,+121.6457E-03,-15.0251E-03
+11.9300E-03,+105.0628E-03,-15.0251E-03
+11.9400E-03,+88.9824E-03,-32.6130E-03
+11.9500E-03,+72.9020E-03,-15.0251E-03
+11.9600E-03,+49.2839E-03,-15.0251E-03
+11.9700E-03,+27.6759E-03,-26.3316E-03
+11.9800E-03,+7.5754E-03,-16.2814E-03
+11.9900E-03,-8.5050E-03,-2.4623E-03
+12.0000E-03,-31.6206E-03,-15.0251E-03
+12.0100E-03,-42.6759E-03,-15.0251E-03
+12.0200E-03,-64.2839E-03,+2.5628E-03
+12.0300E-03,-92.4246E-03,-22.5628E-03
+12.0400E-03,-120.0628E-03,-32.6130E-03
+12.0500E-03,-144.1834E-03,-22.5628E-03
+12.0600E-03,-160.7663E-03,-15.0251E-03
+12.0700E-03,-187.3995E-03,-15.0251E-03
+12.0800E-03,-208.5050E-03,-15.0251E-03
+12.0900E-03,-232.6256E-03,-15.0251E-03
+12.1000E-03,-264.7864E-03,-12.5125E-03
+12.1100E-03,-280.8668E-03,-15.0251E-03
+12.1200E-03,-304.9874E-03,-15.0251E-03
+12.1300E-03,-325.5904E-03,-15.0251E-03
+12.1400E-03,-345.6910E-03,-16.2814E-03
+12.1500E-03,-361.2688E-03,-15.0251E-03
+12.1600E-03,-392.4246E-03,-15.0251E-03
+12.1700E-03,-396.4447E-03,-15.0251E-03
+12.1800E-03,-418.0528E-03,-15.0251E-03
+12.1900E-03,-436.6457E-03,-15.0251E-03
+12.2000E-03,-457.7513E-03,-15.0251E-03
+12.2100E-03,-470.3141E-03,-15.0251E-03
+12.2200E-03,-482.3744E-03,-31.3568E-03
+12.2300E-03,-497.9523E-03,-6.2311E-03
+12.2400E-03,-514.0327E-03,-12.5125E-03
+12.2500E-03,-522.0729E-03,-15.0251E-03
+12.2600E-03,-529.1080E-03,-32.6130E-03
+12.2700E-03,-542.6759E-03,-15.0251E-03
+12.2800E-03,-553.2286E-03,-15.0251E-03
+12.2900E-03,-554.2337E-03,-15.0251E-03
+12.3000E-03,-554.2337E-03,-35.1256E-03
+12.3100E-03,-558.7563E-03,-22.5628E-03
+12.3200E-03,-570.3141E-03,-15.0251E-03
+12.3300E-03,-565.2889E-03,-15.0251E-03
+12.3400E-03,-570.3141E-03,-15.0251E-03
+12.3500E-03,-566.7965E-03,-15.0251E-03
+12.3600E-03,-554.2337E-03,-15.0251E-03
+12.3700E-03,-554.2337E-03,-15.0251E-03
+12.3800E-03,-546.1935E-03,-15.0251E-03
+12.3900E-03,-542.6759E-03,-11.2563E-03
+12.4000E-03,-530.1131E-03,-15.0251E-03
+12.4100E-03,-518.5553E-03,-22.5628E-03
+12.4200E-03,-498.4548E-03,-15.0251E-03
